"question_idx","token","token_text","early_decoder","probe_output"
"8","943"," about","observer_correct_answer","[0.2874448585802542, 0.0628268483788562, 0.5566031493059094, 0.09312514373498035]"
"8","270"," the","observer_correct_answer","[0.17935742211600217, 0.07745533904311401, 0.15614519538562568, 0.5870420434552582]"
"8","8984"," motion","observer_correct_answer","[0.28893063344676473, 0.14375066765149025, 0.32923993798142925, 0.2380787609203158]"
"8","294"," of","observer_correct_answer","[0.10602381718506246, 0.7041443334003065, 0.11096810646879675, 0.07886374294583438]"
"8","41294"," bending","observer_correct_answer","[0.526328387401354, 0.16124176201570248, 0.19417230606101893, 0.11825754452192443]"
"8","270"," the","observer_correct_answer","[0.40859969169200794, 0.12245897547244501, 0.36599905263704957, 0.10294228019849753]"
"8","91857"," forearm","observer_correct_answer","[0.038725567686402826, 0.03876632295249533, 0.17078435555148802, 0.7517237538096138]"
"8","7212"," toward","observer_correct_answer","[0.6919771450424239, 0.02686410487634517, 0.07530931584963736, 0.20584943423159371]"
"8","270"," the","observer_correct_answer","[0.7005548785383713, 0.1403499753227405, 0.12634013646284645, 0.03275500967604185]"
"8","3197"," body","observer_correct_answer","[0.5955001867550309, 0.23886848498632254, 0.06826732409695561, 0.09736400416169083]"
"8","16",".","observer_correct_answer","[0.18138359167473478, 0.5986938177447942, 0.14405442157229875, 0.07586816900817209]"
"8","455"," The","observer_correct_answer","[0.027632349607896834, 0.06203243921640704, 0.315710631472458, 0.594624579703238]"
"8","6536"," options","observer_correct_answer","[0.6739037878133957, 0.015348208135568916, 0.13920115561615742, 0.17154684843487797]"
"8","477"," are","observer_correct_answer","[0.07497597223144457, 0.43280700799328564, 0.3441057655993461, 0.14811125417592372]"
"8","3089"," Ab","observer_correct_answer","[0.24044427341475816, 0.4733699519249438, 0.2338289777402349, 0.05235679692006327]"
"8","8096","duction","observer_correct_answer","[0.18844735309541952, 0.45582810001222146, 0.2732592682309684, 0.08246527866139049]"
"8","14",",","observer_correct_answer","[0.2168531646563177, 0.12005640346754541, 0.19114574844362744, 0.4719446834325095]"
"8","446"," E","observer_correct_answer","[0.026313816007783278, 0.06332586744583255, 0.17397399143904535, 0.7363863251073388]"
"8","9713","version","observer_correct_answer","[0.2585229334127819, 0.3078852563672808, 0.17497813021056172, 0.25861368000937557]"
"8","14",",","observer_correct_answer","[0.006535151541383525, 0.023427073387721622, 0.43888780633794, 0.5311499687329548]"
"8","34916"," Flex","observer_correct_answer","[0.09293284900799847, 0.3022769652822527, 0.5964683491781683, 0.008321836531580414]"
"8","296","ion","observer_correct_answer","[0.29625597398126163, 0.3223915189342438, 0.32393888707972857, 0.057413620004766026]"
"8","14",",","observer_correct_answer","[0.017461119226347247, 0.09048016944750034, 0.4349081709033243, 0.45715054042282816]"
"8","305"," and","observer_correct_answer","[0.31340276911169423, 0.03137259404189233, 0.5484407231163702, 0.10678391373004341]"
"8","31048"," Pron","observer_correct_answer","[0.5046820238950555, 0.17402093358260706, 0.04499856593544904, 0.2762984765868886]"
"8","341","ation","observer_correct_answer","[0.26873415462859895, 0.40795293557165574, 0.12362936721157107, 0.1996835425881742]"
"8","16",".","observer_correct_answer","[0.34506837321252454, 0.4595332237135685, 0.14885860678023813, 0.046539796293668646]"
"8","342"," I","observer_correct_answer","[0.3566997872432263, 0.17555902667507534, 0.45164596634713744, 0.016095219734560986]"
"8","4571","'m","observer_correct_answer","[0.24974227254147185, 0.5087902494898197, 0.22243159007175617, 0.019035887896952083]"
"8","260"," a","observer_correct_answer","[0.030131116934093895, 0.1688380367838941, 0.29098262776659534, 0.5100482185154167]"
"8","4669"," bit","observer_correct_answer","[0.25560133543294017, 0.1305003812783203, 0.5776897664893145, 0.036208516799425015]"
"8","1017"," new","observer_correct_answer","[0.3276974882887884, 0.5305433224253425, 0.07622001598606173, 0.0655391732998074]"
"8","304"," to","observer_correct_answer","[0.527976824152517, 0.22227148275349362, 0.20503061830201413, 0.04472107479197538]"
"8","566"," this","observer_correct_answer","[0.02024539176670828, 0.212966257521235, 0.6828641441119206, 0.083924206600136]"
"8","14",",","observer_correct_answer","[0.3625408514985224, 0.35537923332825533, 0.15892127899586267, 0.12315863617735946]"
"8","832"," so","observer_correct_answer","[0.14419565936347462, 0.05536393173960488, 0.3025150091921905, 0.49792539970473]"
"8","342"," I","observer_correct_answer","[0.3455692017599021, 0.1739935604269783, 0.12516741069421672, 0.355269827118903]"
"8","1309"," need","observer_correct_answer","[0.4421851622230663, 0.07242354409376077, 0.16835580353622112, 0.31703549014695176]"
"8","304"," to","observer_correct_answer","[0.29546786685219567, 0.03733466762909196, 0.12487314192603753, 0.542324323592675]"
"8","4189"," break","observer_correct_answer","[0.010647701488976672, 0.23950200175122838, 0.2916653666474216, 0.4581849301123734]"
"8","436"," it","observer_correct_answer","[0.09587325652910335, 0.029103039645046763, 0.4307987609359973, 0.4442249428898526]"
"8","1910"," down","observer_correct_answer","[0.019390130293743285, 0.6638544822845824, 0.3000229512071883, 0.01673243621448609]"
"8","3132"," step","observer_correct_answer","[0.5871316398607831, 0.1177216553211428, 0.040834326418732414, 0.2543123783993416]"
"8","513"," by","observer_correct_answer","[0.03455989787045617, 0.6079938024471545, 0.043767070015245546, 0.31367922966714384]"
"8","3132"," step","observer_correct_answer","[0.25376809318233284, 0.014743788310481034, 0.24640553940888602, 0.48508257909830016]"
"8","339",".\n\n","observer_correct_answer","[0.5747199349341007, 0.11149695186333348, 0.2166922335346681, 0.09709087966789792]"
"8","10318","First","observer_correct_answer","[0.16364560227808841, 0.12314607506902994, 0.6422748732245519, 0.07093344942832971]"
"8","14",",","observer_correct_answer","[0.2434696150196438, 0.17257254864725877, 0.03813876629722012, 0.5458190700358774]"
"8","342"," I","observer_correct_answer","[0.22404442113963022, 0.16696491876886185, 0.3309778409710979, 0.27801281912041]"
"8","6360"," remember","observer_correct_answer","[0.32282934570876975, 0.2588439684938556, 0.3179188792967683, 0.10040780650060639]"
"8","396"," that","observer_correct_answer","[0.4928228434204674, 0.05419403237046725, 0.1385065190342791, 0.3144766051747862]"
"8","295"," in","observer_correct_answer","[0.08156200167257771, 0.18484781846231807, 0.2020266358111684, 0.5315635440539358]"
"8","39478"," anatomy","observer_correct_answer","[0.11131570321452375, 0.6406034373172443, 0.23335639643935402, 0.014724463028877895]"
"8","14",",","observer_correct_answer","[0.6371874185712891, 0.025842146850112397, 0.18874183324612853, 0.14822860133246993]"
"8","15048"," movements","observer_correct_answer","[0.04095616947465655, 0.7919534592711824, 0.06464889857777588, 0.102441472676385]"
"8","294"," of","observer_correct_answer","[0.05543329508516898, 0.3874417321172507, 0.17564385883443423, 0.3814811139631461]"
"8","270"," the","observer_correct_answer","[0.08973007175456928, 0.43423974038355956, 0.23645957492009567, 0.2395706129417753]"
"8","7931"," arm","observer_correct_answer","[0.4477133548941553, 0.01593268527012437, 0.5115541974130474, 0.0247997624226729]"
"8","477"," are","observer_correct_answer","[0.00884177730020057, 0.5251710910665743, 0.15894519217093264, 0.3070419394622925]"
"8","51696"," categorized","observer_correct_answer","[0.1965353551790791, 0.338136204410182, 0.10198406619156734, 0.3633443742191716]"
"8","1055"," into","observer_correct_answer","[0.3148430753785831, 0.02415641132988877, 0.6305639452824308, 0.03043656800909737]"
"8","1688"," different","observer_correct_answer","[0.560068722923283, 0.012622758280500431, 0.303611209219626, 0.12369730957659064]"
"8","4815"," types","observer_correct_answer","[0.15168173742411553, 0.2028764675870769, 0.17870452435287879, 0.46673727063592896]"
"8","16",".","observer_correct_answer","[0.7782439079351564, 0.2022101323617732, 0.018534361903768972, 0.0010115977993015812]"
"8","2454"," There","observer_correct_answer","[0.4000533067403948, 0.08468446142260888, 0.35856397719534716, 0.1566982546416493]"
"8","477"," are","observer_correct_answer","[0.2239073760001664, 0.28927067755341157, 0.44514459840437015, 0.04167734804205184]"
"8","90748"," flexion","observer_correct_answer","[0.3261666339087211, 0.19138822405828276, 0.07246199972707983, 0.40998314230591626]"
"8","14",",","observer_correct_answer","[0.2522192099312916, 0.22263561427348633, 0.020998402355526892, 0.504146773439695]"
"8","14261"," extension","observer_correct_answer","[0.310367513643346, 0.11629935050356557, 0.10262418145268887, 0.47070895440039967]"
"8","14",",","observer_correct_answer","[0.1316986079646556, 0.2696033251736941, 0.11754289578686247, 0.4811551710747877]"
"8","123893"," abduction","observer_correct_answer","[0.29173502869427925, 0.36042957485148264, 0.21361234603753176, 0.1342230504167062]"
"8","14",",","observer_correct_answer","[0.03361378735782328, 0.5304918645890186, 0.16802800631351675, 0.26786634173964136]"
"8","305"," and","observer_correct_answer","[0.1399792476540116, 0.07073065709129908, 0.44735782760343795, 0.3419322676512515]"
"8","927"," ev","observer_correct_answer","[0.6260617118729842, 0.07867147451865825, 0.109596812269074, 0.18567000133928346]"
"8","8914","ersion","observer_correct_answer","[0.2913132086208795, 0.1740061080744006, 0.33705767748131954, 0.1976230058234003]"
"8","16",".","observer_correct_answer","[0.2516120599578002, 0.1106692900324429, 0.4516585209062506, 0.18606012910350622]"
"8","34916"," Flex","observer_correct_answer","[0.048582622666779984, 0.1862459546082195, 0.22490356316742136, 0.5402678595575792]"
"8","296","ion","observer_correct_answer","[0.058127724298478754, 0.021329136120401142, 0.2620698681891403, 0.65847327139198]"
"8","305"," and","observer_correct_answer","[0.26792289054459545, 0.05897868545984507, 0.29203090276426485, 0.38106752123129467]"
"8","927"," ev","observer_correct_answer","[0.5132378247344361, 0.07013112682244478, 0.2440313879636376, 0.1725996604794814]"
"8","8914","ersion","observer_correct_answer","[0.479030729725016, 0.04252440778118344, 0.24075629763563955, 0.237688564858161]"
"8","477"," are","observer_correct_answer","[0.02767174563243491, 0.6568364286013071, 0.1615454053551326, 0.1539464204111253]"
"8","943"," about","observer_correct_answer","[0.3834628769050994, 0.03750680451822467, 0.4122219902090119, 0.16680832836766402]"
"8","41294"," bending","observer_correct_answer","[0.3923776741401618, 0.10681576005733463, 0.4135183782675558, 0.08728818753494778]"
"8","14",",","observer_correct_answer","[0.46080063455021114, 0.3420942962563849, 0.08968983023764762, 0.10741523895575623]"
"8","1901"," while","observer_correct_answer","[0.004879220637947068, 0.14353308129738773, 0.17942688530156553, 0.6721608127630996]"
"8","123893"," abduction","observer_correct_answer","[0.26734276627162057, 0.018177198555054654, 0.2521578244955834, 0.4623222106777414]"
"8","305"," and","observer_correct_answer","[0.26865425965428874, 0.2635903934456788, 0.10522594862564053, 0.3625293982743919]"
"8","8510"," pron","observer_correct_answer","[0.4347478370183281, 0.5450498648854732, 0.018119717033676038, 0.002082581062522499]"
"8","341","ation","observer_correct_answer","[0.08503335425321255, 0.7265383898508375, 0.06411771517241013, 0.12431054072353985]"
"8","477"," are","observer_correct_answer","[0.025858405081112583, 0.22774071315987537, 0.6395699007955796, 0.10683098096343246]"
"8","943"," about","observer_correct_answer","[0.05958036123470972, 0.29791974731830767, 0.5542891651261976, 0.08821072632078504]"
"8","36905"," lifting","observer_correct_answer","[0.007638370569150979, 0.14884078155924393, 0.4128713511033591, 0.43064949676824615]"
"8","339",".\n\n","observer_correct_answer","[0.2799049324117006, 0.053430245056018594, 0.40720775341352033, 0.2594570691187604]"
"8","71202","Flex","observer_correct_answer","[0.046606216799988394, 0.33917433534190095, 0.586967353676605, 0.02725209418150546]"
"8","296","ion","observer_correct_answer","[0.5921029875743127, 0.10478668518966602, 0.24971195743287017, 0.05339836980315129]"
"8","14",",","observer_correct_answer","[0.42771464125038455, 0.1482481966806275, 0.1645245566975549, 0.25951260537143317]"
"8","469"," or","observer_correct_answer","[0.03946667291443293, 0.17015441818862337, 0.02639142678776298, 0.7639874821091809]"
"8","7397"," flex","observer_correct_answer","[0.6460137057944201, 0.1290226477633855, 0.21605365539215554, 0.00890999105003894]"
"8","288","ing","observer_correct_answer","[0.09613048218050593, 0.7301767645416986, 0.0060759171402073485, 0.16761683613758815]"
"8","14",",","observer_correct_answer","[0.4675169247393268, 0.14213379883007426, 0.0476831402948166, 0.3426661361357824]"
"8","344"," is","observer_correct_answer","[0.6209278692966544, 0.012754864848031375, 0.2661080715552664, 0.10020919430004789]"
"8","1082"," when","observer_correct_answer","[0.15342244736190275, 0.39869874280640516, 0.387456945514718, 0.06042186431697414]"
"8","270"," the","observer_correct_answer","[0.24455853973939345, 0.2565033913693971, 0.40902988305777893, 0.08990818583343055]"
"8","91857"," forearm","observer_correct_answer","[0.7187811987179393, 0.04695896892611688, 0.1725083634655739, 0.06175146889036974]"
"8","106241"," bends","observer_correct_answer","[0.12708403632328658, 0.614276484646115, 0.05869883635956718, 0.1999406426710313]"
"8","7212"," toward","observer_correct_answer","[0.30506725027290565, 0.11097999268035136, 0.5560250871747733, 0.02792766987196953]"
"8","270"," the","observer_correct_answer","[0.297527246977464, 0.15947158242262688, 0.4425288862090033, 0.10047228439090572]"
"8","3197"," body","observer_correct_answer","[0.4896721061668689, 0.203320632371152, 0.190946910380969, 0.11606035108101022]"
"8","16",".","observer_correct_answer","[0.10610614920506624, 0.6888301839418481, 0.12218725223642743, 0.08287641461665826]"
"8","3841"," That","observer_correct_answer","[0.04861170162517071, 0.10445187791854874, 0.5739798447367267, 0.2729565757195539]"
"8","4491"," makes","observer_correct_answer","[0.5492942494082512, 0.16684362576040226, 0.004040236990835422, 0.27982188784051115]"
"8","4880"," sense","observer_correct_answer","[0.04178085429604811, 0.5278161292172736, 0.17314788349807597, 0.2572551329886023]"
"8","1754"," because","observer_correct_answer","[0.22652566544364014, 0.06229221506161489, 0.7079890069747136, 0.0031931125200313644]"
"8","436"," it","observer_correct_answer","[0.37612018016754706, 0.14048932402420394, 0.17008223221990915, 0.3133082635883399]"
"8","734","'s","observer_correct_answer","[0.47603723627019295, 0.372617901633938, 0.08723985799524052, 0.06410500410062857]"
"8","1277"," like","observer_correct_answer","[0.49422106278607564, 0.21737918399231637, 0.09281666808960423, 0.19558308513200387]"
"8","41294"," bending","observer_correct_answer","[0.23934045218293243, 0.4285521199654696, 0.000293469834656208, 0.3318139580169418]"
"8","6058"," forward","observer_correct_answer","[0.4974338910937734, 0.08989668793758682, 0.1523391787962937, 0.2603302421723461]"
"8","16",".","observer_correct_answer","[0.25858372250734707, 0.45295824990975553, 0.07892550933971486, 0.20953251824318242]"
"8","342"," I","observer_correct_answer","[0.4519926078550276, 0.4738167161517876, 0.0460320179385314, 0.028158658054653365]"
"8","2118"," think","observer_correct_answer","[0.5821712377438477, 0.1880193253858032, 0.020133508400444387, 0.20967592846990463]"
"8","436"," it","observer_correct_answer","[0.17301496124901822, 0.597460182669563, 0.19533756279484582, 0.03418729328657307]"
"8","734","'s","observer_correct_answer","[0.43419163119590654, 0.36896253659643163, 0.17504849925809632, 0.021797332949565658]"
"8","834"," one","observer_correct_answer","[0.3986752998702021, 0.041270652108464166, 0.10601216645048099, 0.4540418815708526]"
"8","294"," of","observer_correct_answer","[0.4343372211262884, 0.14414745978612412, 0.29532780182762575, 0.12618751725996163]"
"8","270"," the","observer_correct_answer","[0.27320439864496093, 0.5149814786365665, 0.08433313434515427, 0.12748098837331828]"
"8","6074"," primary","observer_correct_answer","[0.0562839151223246, 0.18308058555576426, 0.6927107749215353, 0.06792472440037596]"
"8","15048"," movements","observer_correct_answer","[0.10800146614532562, 0.6320142057815171, 0.05794163470816255, 0.2020426933649948]"
"8","295"," in","observer_correct_answer","[0.6914108213688276, 0.17025093222018597, 0.00023996302008084312, 0.1380982833909057]"
"8","7931"," arm","observer_correct_answer","[0.2999463753500123, 0.09697574405502526, 0.4244866415703709, 0.1785912390245917]"
"8","7100"," movement","observer_correct_answer","[0.3599511413723008, 0.2875385467536763, 0.19885577949746325, 0.15365453237655982]"
"8","16",".","observer_correct_answer","[0.358795205155089, 0.22208467375766774, 0.25834912989368697, 0.16077099119355637]"
"8","1884"," For","observer_correct_answer","[0.10020491818817125, 0.07178374736330274, 0.46974450219307756, 0.3582668322554484]"
"8","2511"," example","observer_correct_answer","[0.14197357625891235, 0.3400439549195904, 0.07491244567177563, 0.44307002314972166]"
"8","14",",","observer_correct_answer","[0.2590852235904871, 0.13379935591989695, 0.11624006538304829, 0.4908753551065676]"
"8","1082"," when","observer_correct_answer","[0.19941905252495964, 0.5486392968849082, 0.2173307925160474, 0.03461085807408464]"
"8","440"," you","observer_correct_answer","[0.6313324372142165, 0.11795899343840975, 0.029783153235354208, 0.22092541611201968]"
"8","39818"," bend","observer_correct_answer","[0.24681020528080858, 0.09063522140590285, 0.5099223907574016, 0.15263218255588692]"
"8","782"," your","observer_correct_answer","[0.48255124971005375, 0.005036824224030635, 0.322972546113467, 0.18943937995244864]"
"8","49247"," elbow","observer_correct_answer","[0.2011322299432074, 0.03451312909458538, 0.12376875839839484, 0.6405858825638125]"
"8","6058"," forward","observer_correct_answer","[0.1207932117722274, 0.0038593715220609807, 0.14061701616605962, 0.7347304005396521]"
"8","14",",","observer_correct_answer","[0.38662699378875415, 0.3973823590092276, 0.008074068541402572, 0.20791657866061564]"
"8","440"," you","observer_correct_answer","[0.14422264634061516, 0.03730503001865085, 0.20204594968114556, 0.6164263739595884]"
"8","4750","'re","observer_correct_answer","[0.19818521801289823, 0.05793469537863026, 0.2185855493881287, 0.5252945372203426]"
"8","7397"," flex","observer_correct_answer","[0.10090269364764251, 0.3951738607025123, 0.20498965221322693, 0.2989337934366183]"
"8","288","ing","observer_correct_answer","[0.30881183382608274, 0.21900204405028237, 0.08172336351227454, 0.39046275861136054]"
"8","436"," it","observer_correct_answer","[0.2664866013922017, 0.359834537533129, 0.2683631454612603, 0.10531571561340922]"
"8","339",".\n\n","observer_correct_answer","[0.5725302715017304, 0.17863944367055426, 0.04068715631382398, 0.2081431285138914]"
"8","6754","Ab","observer_correct_answer","[0.2100039942041645, 0.2134213486830732, 0.5338986208028222, 0.042676036309940144]"
"8","8096","duction","observer_correct_answer","[0.5303566899416983, 0.07417258777235115, 0.3305777312632224, 0.06489299102272832]"
"8","344"," is","observer_correct_answer","[0.2210686680637715, 0.3928200900194997, 0.0585846889232069, 0.3275265529935218]"
"8","270"," the","observer_correct_answer","[0.021047885565614207, 0.02136842637410117, 0.9310761707457624, 0.026507517314522222]"
"8","12236"," opposite","observer_correct_answer","[0.2422515303105425, 0.1913132866832497, 0.36449495180496966, 0.20194023120123816]"
"8","29",";","observer_correct_answer","[0.03862538611476056, 0.6224424688728, 0.10061734408433483, 0.23831480092810464]"
"8","436"," it","observer_correct_answer","[0.25971919105857894, 0.376410271879099, 0.07381421650127884, 0.29005632056104313]"
"8","734","'s","observer_correct_answer","[0.3630767458534505, 0.17414960099902518, 0.2699453735804516, 0.19282827956707269]"
"8","1082"," when","observer_correct_answer","[0.671106405288478, 0.01080799411766705, 0.10799160297119755, 0.21009399762265746]"
"8","270"," the","observer_correct_answer","[0.03497908425337845, 0.38141653613376103, 0.5056570558702094, 0.07794732374265102]"
"8","91857"," forearm","observer_correct_answer","[0.7696965363420439, 0.10843587662869307, 0.05763776569467468, 0.0642298213345884]"
"8","73313"," lifts","observer_correct_answer","[0.25601320435007563, 0.05434066124277257, 0.1745010523766512, 0.5151450820305008]"
"8","3543"," away","observer_correct_answer","[0.3517358949682107, 0.2820141826719729, 0.07888778798644672, 0.28736213437336944]"
"8","538"," from","observer_correct_answer","[0.191494391980678, 0.1098228345114307, 0.607289880398274, 0.09139289310961725]"
"8","270"," the","observer_correct_answer","[0.43118108566416197, 0.44927202576878805, 0.11447523736043079, 0.005071651206619387]"
"8","3197"," body","observer_correct_answer","[0.24252374671416038, 0.04447335784938942, 0.24480651183163596, 0.46819638360481425]"
"8","14",",","observer_correct_answer","[0.10303183185060184, 0.4250160386226622, 0.1720607707413044, 0.29989135878543155]"
"8","1277"," like","observer_correct_answer","[0.4637192126921163, 0.2486049924664191, 0.06912274042619948, 0.21855305441526507]"
"8","1082"," when","observer_correct_answer","[0.3086978017282845, 0.13516085776405487, 0.5241903345312826, 0.03195100597637803]"
"8","440"," you","observer_correct_answer","[0.010132270490160172, 0.04218568394576159, 0.3585625211035672, 0.5891195244605111]"
"8","39818"," bend","observer_correct_answer","[0.1777730054991116, 0.20341433730556352, 0.21090150532730692, 0.4079111518680178]"
"8","782"," your","observer_correct_answer","[0.032357466596083316, 0.3333236673731801, 0.5054848949428196, 0.12883397108791703]"
"8","7931"," arm","observer_correct_answer","[0.8121535728074544, 0.039418983917536655, 0.08324444692757489, 0.06518299634743417]"
"8","34555"," backward","observer_correct_answer","[0.8540418396308, 0.05507076138157293, 0.008383223991858743, 0.08250417499576838]"
"8","16",".","observer_correct_answer","[0.447120694857165, 0.3030123095104479, 0.18081887007258715, 0.06904812555979994]"
"8","3016"," So","observer_correct_answer","[0.285240781855719, 0.0403340540924951, 0.41543094231132777, 0.25899422174045816]"
"8","3089"," Ab","observer_correct_answer","[0.2991507446213704, 0.19825278330801188, 0.3746623600335738, 0.12793411203704386]"
"8","8096","duction","observer_correct_answer","[0.06131533799593338, 0.06677411576802465, 0.5094916145470911, 0.36241893168895084]"
"8","344"," is","observer_correct_answer","[0.19751106722376094, 0.36230908031406917, 0.42718376778286166, 0.012996084679308195]"
"8","554"," not","observer_correct_answer","[0.05830198247163546, 0.3857853925566483, 0.1785983139633122, 0.377314311008404]"
"8","270"," the","observer_correct_answer","[0.04269392084399208, 0.023005496502655612, 0.8371246797339814, 0.09717590291937087]"
"8","3287"," answer","observer_correct_answer","[0.09904192339286151, 0.3962140629395083, 0.1234425213711297, 0.3813014922965005]"
"8","2155"," here","observer_correct_answer","[0.056076891772845555, 0.3165994120125301, 0.37856863222538695, 0.24875506398923738]"
"8","339",".\n\n","observer_correct_answer","[0.03734718132180303, 0.044074194117623616, 0.2670817482833352, 0.6514968762772382]"
"8","39","E","observer_correct_answer","[0.10255165437048792, 0.20092732349894646, 0.6335184152633492, 0.06300260686721654]"
"8","9713","version","observer_correct_answer","[0.1786960713679053, 0.09279565603658037, 0.44742754266960616, 0.2810807299259082]"
"8","344"," is","observer_correct_answer","[0.4864660056185945, 0.2573965961489976, 0.23433194366386897, 0.021805454568538805]"
"8","1082"," when","observer_correct_answer","[0.041026200397250585, 0.35782195808483824, 0.054750758595942195, 0.5464010829219689]"
"8","270"," the","observer_correct_answer","[0.19071564323176546, 0.2863680376362945, 0.45589375209013777, 0.06702256704180239]"
"8","91857"," forearm","observer_correct_answer","[0.06705290724303344, 0.21350737984299029, 0.6126598467806861, 0.1067798661332902]"
"8","73313"," lifts","observer_correct_answer","[0.053729258104294825, 0.2323214397297271, 0.15464008206851546, 0.5593092200974626]"
"8","7212"," toward","observer_correct_answer","[0.08989863539782496, 0.6173481775309265, 0.03184886757034212, 0.2609043195009063]"
"8","270"," the","observer_correct_answer","[0.025339579222495082, 0.3871761953687783, 0.3830659106868676, 0.20441831472185903]"
"8","3197"," body","observer_correct_answer","[0.51390320178984, 0.014083703855245199, 0.16048902334223453, 0.31152407101268037]"
"8","14",",","observer_correct_answer","[0.1191165639230801, 0.019211415800894978, 0.7510305582853005, 0.11064146199072443]"
"8","778"," which","observer_correct_answer","[0.012970193493194029, 0.2959270057301687, 0.2526217729369157, 0.4384810278397217]"
"8","344"," is","observer_correct_answer","[0.5640519622883643, 0.2592961445374331, 0.11547590599709194, 0.06117598717711048]"
"8","270"," the","observer_correct_answer","[0.5151642527002007, 0.0066657286007954595, 0.26745227583280273, 0.21071774286620104]"
"8","12236"," opposite","observer_correct_answer","[0.32855597155507765, 0.44326263781929226, 0.11986890380472529, 0.10831248682090495]"
"8","294"," of","observer_correct_answer","[0.1750612392595431, 0.318544094548304, 0.06257230812843523, 0.44382235806371767]"
"8","90748"," flexion","observer_correct_answer","[0.059020984478533815, 0.263235344888322, 0.10182696187004454, 0.5759167087630997]"
"8","16",".","observer_correct_answer","[0.09899804755646156, 0.1309373817925806, 0.23222632474279156, 0.5378382459081663]"
"8","31048"," Pron","observer_correct_answer","[0.33518543337788315, 0.05269538969634983, 0.41399036057003624, 0.19812881635573074]"
"8","341","ation","observer_correct_answer","[0.6396724986099496, 0.0114611007867694, 0.13630104279714778, 0.21256535780613334]"
"8","344"," is","observer_correct_answer","[0.4025827736130844, 0.11881424028692256, 0.025666039064877178, 0.4529369470351158]"
"8","1082"," when","observer_correct_answer","[0.598446705260893, 0.03592072110512538, 0.23116826310140984, 0.13446431053257177]"
"8","270"," the","observer_correct_answer","[0.22354081304840964, 0.3534973475761523, 0.30451376025495547, 0.1184480791204826]"
"8","17558"," fingers","observer_correct_answer","[0.07302561324085398, 0.44037524930694494, 0.3762873607834015, 0.11031177666879957]"
"8","477"," are","observer_correct_answer","[0.12034922546187879, 0.24833861202558594, 0.29520897943065244, 0.336103183081883]"
"8","7670"," spread","observer_correct_answer","[0.0472718911570836, 0.46893905315964274, 0.4827691192515915, 0.001019936431682007]"
"8","11625"," apart","observer_correct_answer","[0.4866675922596438, 0.36457136543131924, 0.0418786965193113, 0.10688234578972584]"
"8","14",",","observer_correct_answer","[0.36590908718955206, 0.08793690762180409, 0.10119788008185257, 0.4449561251067913]"
"8","778"," which","observer_correct_answer","[0.4083959108332846, 0.5089354711424685, 0.008922628715841492, 0.07374598930840544]"
"8","344"," is","observer_correct_answer","[0.2560658807247287, 0.351892960546471, 0.21590950823053395, 0.17613165049826637]"
"8","1688"," different","observer_correct_answer","[0.03083151708317541, 0.40262989164768564, 0.22745683674560208, 0.3390817545235369]"
"8","538"," from","observer_correct_answer","[0.02324096442479434, 0.04482272369134062, 0.2399583874997258, 0.6919779243841392]"
"8","41294"," bending","observer_correct_answer","[0.31588145951870605, 0.02284141515439937, 0.36415462324763526, 0.2971225020792594]"
"8","339",".\n\n","observer_correct_answer","[0.26056130285970414, 0.1846512319384766, 0.05882575129915878, 0.49596171390266053]"
"8","5328","So","observer_correct_answer","[0.14840315884096675, 0.6020572882118115, 0.06322488913464576, 0.1863146638125762]"
"8","14359"," putting","observer_correct_answer","[0.043542512490424526, 0.04322513768281702, 0.3343083194525238, 0.5789240303742348]"
"8","436"," it","observer_correct_answer","[0.6898743301178993, 0.27245813700571114, 0.012250515487278568, 0.025417017389110834]"
"8","3672"," together","observer_correct_answer","[0.5362082438814307, 0.1496610257964684, 0.22412556389947802, 0.09000516642262305]"
"8","14",",","observer_correct_answer","[0.3071091355450518, 0.20222061444573947, 0.35245939676430293, 0.13821085324490578]"
"8","41294"," bending","observer_correct_answer","[0.4118588001135035, 0.1175393629882531, 0.24074364181597363, 0.22985819508226993]"
"8","270"," the","observer_correct_answer","[0.14847695033225028, 0.07218418712664366, 0.016138913559512875, 0.7631999489815933]"
"8","91857"," forearm","observer_correct_answer","[0.18689475238596814, 0.3440696750147001, 0.2803592823644912, 0.18867629023484067]"
"8","7212"," toward","observer_correct_answer","[0.12792077958163045, 0.42269654767704834, 0.03912704534755124, 0.41025562739376986]"
"8","270"," the","observer_correct_answer","[0.6616057983278734, 0.12123928097472354, 0.16830873750852934, 0.048846183188873786]"
"8","3197"," body","observer_correct_answer","[0.1296772309808313, 0.15160836360803792, 0.10526937118450098, 0.6134450342266298]"
"8","344"," is","observer_correct_answer","[0.06996934884669613, 0.16552950265738764, 0.6774089593200144, 0.08709218917590197]"
"8","34916"," Flex","observer_correct_answer","[0.1456261941325128, 0.06932998321020215, 0.3299376123826001, 0.45510621027468506]"
"8","296","ion","observer_correct_answer","[0.12971994703503018, 0.007652889545433849, 0.3201704834769129, 0.542456679942623]"
"8","16",".","observer_correct_answer","[0.22558097401941282, 0.3474986051808219, 0.11983775077671095, 0.30708267002305445]"
"8","3841"," That","observer_correct_answer","[0.6949413000474741, 0.13845742117173762, 0.08978234440284676, 0.07681893437794154]"
"8","1531"," should","observer_correct_answer","[0.5626065665850513, 0.22814236220447068, 0.05784484312728746, 0.15140622808319046]"
