"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans"
"0","27","10","probe_model_answer","[0.23710998789427515, 0.31708144112384057, 0.18013148085079103, 0.26567709013109325]","B"
"0","27","11","probe_model_answer","[0.19784523361125908, 0.20155710086269552, 0.2582959032769847, 0.3423017622490607]","D"
"0","27","12","probe_model_answer","[0.19891984207372126, 0.40213537395521387, 0.18037659775071976, 0.21856818622034502]","B"
"0","27","13","probe_model_answer","[0.32466478103499663, 0.19100406064657316, 0.2155191394864494, 0.2688120188319808]","A"
"0","27","14","probe_model_answer","[0.2700831275580734, 0.30209401567990224, 0.19589738075865695, 0.23192547600336744]","B"
"0","27","15","probe_model_answer","[0.2291091230423324, 0.29640748724970517, 0.24428164704615715, 0.23020174266180524]","B"
"0","27","16","probe_model_answer","[0.31927255355125844, 0.2230416828622803, 0.2341294779438606, 0.2235562856426007]","A"
"0","27","17","probe_model_answer","[0.21065319005554653, 0.2692438634421309, 0.26374112945266176, 0.25636181704966077]","B"
"0","27","18","probe_model_answer","[0.29224418516310996, 0.27083528184174904, 0.26091872476423544, 0.1760018082309055]","A"
"0","27","19","probe_model_answer","[0.2959186293734908, 0.22446436899819208, 0.16540634092144943, 0.31421066070686776]","D"
"0","27","20","probe_model_answer","[0.2135296615756822, 0.2756656710960825, 0.2072008970630641, 0.3036037702651712]","D"
"0","27","21","probe_model_answer","[0.25334235196574073, 0.3715367693224896, 0.23670971825152098, 0.1384111604602487]","B"
"0","27","22","probe_model_answer","[0.2569393235789812, 0.22303386590249832, 0.2388244942413186, 0.2812023162772019]","D"
"0","27","23","probe_model_answer","[0.2389995768486041, 0.24273049674511216, 0.3656199133914589, 0.15265001301482484]","C"
"0","27","24","probe_model_answer","[0.2763105522227388, 0.21181516649742874, 0.28150353565276626, 0.2303707456270662]","C"
"0","27","25","probe_model_answer","[0.21163925356114519, 0.21174840819251042, 0.2939164667014925, 0.28269587154485193]","C"
"0","27","26","probe_model_answer","[0.34077204407672906, 0.2081353577167757, 0.2616790532263078, 0.1894135449801874]","A"
"0","27","27","probe_model_answer","[0.25155810264737205, 0.2659532291996945, 0.21706004627655404, 0.26542862187637944]","B"
"0","28","0","probe_model_answer","[0.1516047325471531, 0.23779401228016683, 0.37314410018060123, 0.23745715499207898]","C"
"0","28","1","probe_model_answer","[0.1939024754713123, 0.18736831695476, 0.3631550424447712, 0.2555741651291565]","C"
"0","28","2","probe_model_answer","[0.2331425218474256, 0.2312247842505033, 0.22725832354154527, 0.3083743703605259]","D"
"0","28","3","probe_model_answer","[0.26093747958616803, 0.2517945727271815, 0.279069770673404, 0.2081981770132466]","C"
"0","28","4","probe_model_answer","[0.24387661788622683, 0.3070011849924686, 0.17703695020860552, 0.27208524691269903]","B"
"0","28","5","probe_model_answer","[0.19497857921765646, 0.2904803566057397, 0.24660578738794928, 0.2679352767886545]","B"
"0","28","6","probe_model_answer","[0.18220227500310252, 0.4421305953569911, 0.1816498023947377, 0.19401732724516854]","B"
"0","28","7","probe_model_answer","[0.2844120026485571, 0.199197901186795, 0.2600081321545293, 0.25638196401011853]","A"
"0","28","8","probe_model_answer","[0.1751993280799707, 0.2401826761569038, 0.3273221421364633, 0.25729585362666224]","C"
"0","28","9","probe_model_answer","[0.2870506495048805, 0.29416948259528675, 0.19584341770237332, 0.22293645019745936]","B"
"0","28","10","probe_model_answer","[0.1535695236935579, 0.3823638859731215, 0.1848511710154628, 0.27921541931785776]","B"
"0","28","11","probe_model_answer","[0.3172927276518647, 0.23637657594982597, 0.17385666425665827, 0.27247403214165106]","A"
"0","28","12","probe_model_answer","[0.2357252759759316, 0.1366339482810031, 0.3007584208778814, 0.3268823548651839]","D"
"0","28","13","probe_model_answer","[0.2520841079624891, 0.18427849820892897, 0.34039034992051037, 0.2232470439080715]","C"
"0","28","14","probe_model_answer","[0.29750792376924395, 0.20501325909436477, 0.23846665709162643, 0.25901216004476474]","A"
"0","28","15","probe_model_answer","[0.1896577662411246, 0.29662292136061125, 0.27143271380897266, 0.24228659858929158]","B"
"0","28","16","probe_model_answer","[0.2529350500071719, 0.3218476403807102, 0.17830747916300257, 0.2469098304491153]","B"
"0","28","17","probe_model_answer","[0.14740479346538682, 0.3940928668429382, 0.23039413277530232, 0.2281082069163727]","B"
"0","28","18","probe_model_answer","[0.2173461731232834, 0.21582559223895306, 0.28928424995141017, 0.2775439846863534]","C"
"0","28","19","probe_model_answer","[0.2429790390418205, 0.29340291364799537, 0.21691981644106836, 0.24669823086911566]","B"
"0","28","20","probe_model_answer","[0.20937361670747845, 0.2399980980201082, 0.16485916328502603, 0.38576912198738716]","D"
"0","28","21","probe_model_answer","[0.2316000195163227, 0.3335789338981227, 0.21081720530811618, 0.22400384127743841]","B"
"0","28","22","probe_model_answer","[0.26103726897366086, 0.20015161076157048, 0.40035658924055023, 0.13845453102421845]","C"
"0","28","23","probe_model_answer","[0.2361840757068213, 0.26084349284871655, 0.28209373000695476, 0.22087870143750743]","C"
"0","28","24","probe_model_answer","[0.2667730278399229, 0.19440997970815097, 0.3093534154700038, 0.2294635769819224]","C"
"0","28","25","probe_model_answer","[0.1982975713873517, 0.2381408448791447, 0.3138716002447018, 0.24968998348880186]","C"
"0","28","26","probe_model_answer","[0.3254528885434262, 0.24190443785458257, 0.21788232834032803, 0.21476034526166313]","A"
"0","28","27","probe_model_answer","[0.18985661161827813, 0.29755154708817394, 0.2592057937349241, 0.2533860475586238]","B"
"0","29","0","probe_model_answer","[0.7125361094343833, 0.17767932735669037, 0.011008324172740844, 0.09877623903618545]","A"
"0","29","1","probe_model_answer","[0.2728651895428128, 0.1917153738794608, 0.3382271867657583, 0.19719224981196806]","C"
"0","29","2","probe_model_answer","[0.20682995266463355, 0.5380160750892379, 0.10803377631528645, 0.14712019593084202]","B"
"0","29","3","probe_model_answer","[0.006531847001562445, 0.2437542616277693, 0.6729019166622924, 0.07681197470837586]","C"
"0","29","4","probe_model_answer","[0.26855253398571366, 0.2948683255920085, 0.04825923181240532, 0.3883199086098724]","D"
"0","29","5","probe_model_answer","[0.16619033448259216, 0.4519293960070743, 0.23055471697338376, 0.15132555253694985]","B"
"0","29","6","probe_model_answer","[0.07895820634897427, 0.019970115171869654, 0.4629297827122874, 0.43814189576686874]","C"
"0","29","7","probe_model_answer","[0.3141264974476273, 0.43948418037784936, 0.061376441984129684, 0.18501288019039389]","B"
"0","29","8","probe_model_answer","[0.15615409132290595, 0.44197775186919974, 0.37447877785643635, 0.027389378951457963]","B"
"0","29","9","probe_model_answer","[0.25015988914266124, 0.1714425767092088, 0.2324535790461312, 0.3459439551019988]","D"
"0","29","10","probe_model_answer","[0.2938743819416128, 0.5676440880338106, 0.11544510141041182, 0.023036428614164644]","B"
"0","29","11","probe_model_answer","[0.15310901602129054, 0.5305032126170994, 0.0794969156016886, 0.23689085575992144]","B"
"0","29","12","probe_model_answer","[0.11594100008867536, 0.00026079879841696293, 0.7695157677990092, 0.11428243331389852]","C"
"0","29","13","probe_model_answer","[0.3783068269756389, 0.25721753275322784, 0.03863501050465464, 0.32584062976647843]","A"
"0","29","14","probe_model_answer","[0.1277342839812984, 0.39117420891492793, 0.054184647562680974, 0.4269068595410927]","D"
"0","29","15","probe_model_answer","[0.061273982631111064, 0.36413737947922686, 0.32112857059624905, 0.253460067293413]","B"
"0","29","16","probe_model_answer","[0.5351208173319265, 0.20549681047379104, 0.17288081382504789, 0.08650155836923462]","A"
"0","29","17","probe_model_answer","[0.20987686538354824, 0.200891883539039, 0.06626167349115752, 0.5229695775862554]","D"
"0","29","18","probe_model_answer","[0.09797070113396607, 0.019748153950813356, 0.3893805909266777, 0.4929005539885429]","D"
"0","29","19","probe_model_answer","[0.2868175680017566, 0.09971758392500778, 0.2797478111676016, 0.33371703690563403]","D"
"0","29","20","probe_model_answer","[0.1535252822620854, 0.06011117890348843, 0.7028376662749599, 0.08352587255946621]","C"
"0","29","21","probe_model_answer","[0.19549029404172755, 0.3567214322569376, 0.3341969805134627, 0.11359129318787206]","B"
"0","29","22","probe_model_answer","[0.04950250793688416, 0.036505247270844414, 0.828504743550101, 0.08548750124217051]","C"
"0","29","23","probe_model_answer","[0.05512189248466687, 0.4938691366248477, 0.263957030304318, 0.1870519405861674]","B"
"0","29","24","probe_model_answer","[0.04920473996800372, 0.5716635927698793, 0.34386103044739674, 0.035270636814720126]","B"
"0","29","25","probe_model_answer","[0.8303953944999183, 0.1364446830657152, 0.03262210117134021, 0.0005378212630263822]","A"
"0","29","26","probe_model_answer","[0.001639620069791862, 0.6490445975814226, 0.07986792189686762, 0.269447860451918]","B"
"0","29","27","probe_model_answer","[0.36536485002072455, 0.19133086950529113, 0.35622194703316074, 0.08708233344082357]","A"
"0","0","0","probe_correct_answer","[0.3150206633503829, 0.21396612265958767, 0.2540606687848082, 0.21695254520522125]","A"
"0","0","1","probe_correct_answer","[0.2349112110895982, 0.19350619579734318, 0.2711743702829459, 0.3004082228301128]","D"
"0","0","2","probe_correct_answer","[0.23184228088628836, 0.30834255224873514, 0.26297755623790714, 0.1968376106270693]","B"
"0","0","3","probe_correct_answer","[0.2707311997577593, 0.3131839733771649, 0.28621167336375924, 0.12987315350131654]","B"
"0","0","4","probe_correct_answer","[0.24477895416130338, 0.315917957534787, 0.2198268988058134, 0.2194761894980961]","B"
"0","0","5","probe_correct_answer","[0.27749972637361, 0.18811549843376116, 0.22173125925898304, 0.31265351593364576]","D"
"0","0","6","probe_correct_answer","[0.2855554369519453, 0.29469283072577446, 0.1823185328800566, 0.2374331994422237]","B"
"0","0","7","probe_correct_answer","[0.22662656776857393, 0.15883661469420265, 0.21815699400360825, 0.3963798235336151]","D"
"0","0","8","probe_correct_answer","[0.30299218662941196, 0.26121681239965105, 0.2007380080199274, 0.2350529929510096]","A"
"0","0","9","probe_correct_answer","[0.21841112059142698, 0.3815947148188259, 0.3039468544299617, 0.0960473101597854]","B"
"0","0","10","probe_correct_answer","[0.24225494505242814, 0.19269827022454325, 0.21595343512999346, 0.34909334959303506]","D"
"0","0","11","probe_correct_answer","[0.16895497680354754, 0.39436460376447485, 0.24472350683363886, 0.19195691259833872]","B"
"0","0","12","probe_correct_answer","[0.16931583052468727, 0.2491780926616424, 0.25636608578121767, 0.32513999103245267]","D"
"0","0","13","probe_correct_answer","[0.22922235573727798, 0.20299850270810713, 0.22537582136105014, 0.34240332019356484]","D"
"0","0","14","probe_correct_answer","[0.33341275496757694, 0.16243494670043854, 0.25701031288539433, 0.2471419854465903]","A"
"0","0","15","probe_correct_answer","[0.20533814042453336, 0.3398543792127515, 0.21609312161849212, 0.23871435874422298]","B"
"0","0","16","probe_correct_answer","[0.22181698953739407, 0.18992692254656218, 0.312299579930917, 0.2759565079851268]","C"
"0","0","17","probe_correct_answer","[0.23880744738820356, 0.30132689899862847, 0.23870007741844881, 0.2211655761947192]","B"
"0","0","18","probe_correct_answer","[0.26011467656880455, 0.2960320847117155, 0.21739329672337357, 0.22645994199610656]","B"
"0","0","19","probe_correct_answer","[0.2476066532983103, 0.2876889954030974, 0.23629141690892172, 0.22841293438967056]","B"
"0","0","20","probe_correct_answer","[0.2803483469490097, 0.21476235086756715, 0.19624085946189537, 0.30864844272152775]","D"
"0","0","21","probe_correct_answer","[0.2856831738771419, 0.31204751561146366, 0.19165852519550933, 0.21061078531588492]","B"
"0","0","22","probe_correct_answer","[0.2798004577200452, 0.2690242001628151, 0.139946206185413, 0.31122913593172674]","D"
"0","0","23","probe_correct_answer","[0.30174573632980706, 0.1906980824696449, 0.2266526947567041, 0.28090348644384405]","A"
"0","0","24","probe_correct_answer","[0.24252952049977095, 0.2507001562920202, 0.19373616953619432, 0.31303415367201454]","D"
"0","0","25","probe_correct_answer","[0.21313946841915968, 0.22360594451164847, 0.2056337469228947, 0.3576208401462971]","D"
"0","0","26","probe_correct_answer","[0.3133969957242539, 0.19400670409187057, 0.26905743546237737, 0.22353886472149812]","A"
"0","0","27","probe_correct_answer","[0.1801182617614938, 0.2370133400334183, 0.2826700811708315, 0.30019831703425653]","D"
"0","1","0","probe_correct_answer","[0.2777176466356326, 0.23440082726716374, 0.26458116072795085, 0.2233003653692528]","A"
"0","1","1","probe_correct_answer","[0.2546881977145469, 0.3436649464500901, 0.15026748394508616, 0.25137937189027676]","B"
"0","1","2","probe_correct_answer","[0.2199690897524126, 0.2855408457898852, 0.2291842464650197, 0.2653058179926824]","B"
"0","1","3","probe_correct_answer","[0.1870236894935493, 0.2633649749943104, 0.17729315335116494, 0.37231818216097534]","D"
"0","1","4","probe_correct_answer","[0.18977903617655734, 0.27818200210051186, 0.31590602096626474, 0.216132940756666]","C"
"0","1","5","probe_correct_answer","[0.24287189357046066, 0.23443218603797591, 0.3018002150186221, 0.22089570537294134]","C"
"0","1","6","probe_correct_answer","[0.1638483615545323, 0.237721843941904, 0.22706393600251915, 0.3713658585010446]","D"
"0","1","7","probe_correct_answer","[0.3570962843635963, 0.1970191309171668, 0.20079994797302633, 0.24508463674621053]","A"
"0","1","8","probe_correct_answer","[0.2210543626881628, 0.26001701697723517, 0.1791742147607177, 0.33975440557388437]","D"
"0","1","9","probe_correct_answer","[0.21250513378004368, 0.2797072925692657, 0.23214648926354817, 0.2756410843871425]","B"
"0","1","10","probe_correct_answer","[0.24391540626191108, 0.19351170924678596, 0.3559023150691412, 0.2066705694221617]","C"
"0","1","11","probe_correct_answer","[0.2178633454037622, 0.20199253550793636, 0.2750786907379555, 0.305065428350346]","D"
"0","1","12","probe_correct_answer","[0.28390344804798756, 0.272946403977008, 0.20500201077299648, 0.238148137202008]","A"
"0","1","13","probe_correct_answer","[0.25568482042412993, 0.2996219708626367, 0.20624432648131788, 0.2384488822319154]","B"
"0","1","14","probe_correct_answer","[0.26774194658993505, 0.2955525105126992, 0.213289131032385, 0.22341641186498076]","B"
"0","1","15","probe_correct_answer","[0.21461313573179663, 0.2996876499405671, 0.3223732822886521, 0.16332593203898418]","C"
"0","1","16","probe_correct_answer","[0.27217380564376725, 0.2865776742510789, 0.26720985968818234, 0.17403866041697147]","B"
"0","1","17","probe_correct_answer","[0.23131606031531324, 0.2538361458561021, 0.21409806379854945, 0.30074973003003513]","D"
"0","1","18","probe_correct_answer","[0.24394306410592836, 0.3142912368649307, 0.2585523357393961, 0.18321336328974483]","B"
"0","1","19","probe_correct_answer","[0.28206922220185754, 0.23659565947015074, 0.26020251078546613, 0.2211326075425256]","A"
"0","1","20","probe_correct_answer","[0.20129950510445827, 0.2487200523839671, 0.2815234011669013, 0.2684570413446733]","C"
"0","1","21","probe_correct_answer","[0.2715120340216788, 0.18521666181737131, 0.241901256970001, 0.3013700471909489]","D"
"0","1","22","probe_correct_answer","[0.1836636601642391, 0.2890301356742266, 0.2654173847652258, 0.2618888193963084]","B"
"0","1","23","probe_correct_answer","[0.18400183741695433, 0.22453248744305854, 0.348626213202073, 0.24283946193791428]","C"
"0","1","24","probe_correct_answer","[0.23390218149383016, 0.25995642729706964, 0.21981504655483872, 0.2863263446542614]","D"
"0","1","25","probe_correct_answer","[0.14312387214242264, 0.3133583149018313, 0.25224480614438355, 0.29127300681136264]","B"
"0","1","26","probe_correct_answer","[0.17425229500889847, 0.23012513929615128, 0.3350802890632975, 0.26054227663165264]","C"
"0","1","27","probe_correct_answer","[0.2208620796628001, 0.27569462321931854, 0.3058452816891575, 0.19759801542872377]","C"
"0","2","0","probe_correct_answer","[0.18788399643427478, 0.3234106076637539, 0.286652228541331, 0.2020531673606403]","B"
"0","2","1","probe_correct_answer","[0.23239539331184034, 0.17020590190079696, 0.35371053591714646, 0.24368816887021627]","C"
"0","2","2","probe_correct_answer","[0.3147721509577766, 0.2286510798645719, 0.28558634441059033, 0.17099042476706117]","A"
"0","2","3","probe_correct_answer","[0.18874798079828067, 0.2988843267239229, 0.31034815521309067, 0.2020195372647058]","C"
"0","2","4","probe_correct_answer","[0.2898473480102381, 0.2376819763160374, 0.27909646091265367, 0.19337421476107083]","A"
"0","2","5","probe_correct_answer","[0.15947892057942742, 0.30151415481929383, 0.3203273346586084, 0.21867958994267037]","C"
"0","2","6","probe_correct_answer","[0.20143581235253535, 0.22673563505980254, 0.3490054858892729, 0.22282306669838922]","C"
"0","2","7","probe_correct_answer","[0.26139007622820193, 0.19307960422924997, 0.23510435056017706, 0.310425968982371]","D"
"0","2","8","probe_correct_answer","[0.31334127203982914, 0.1760662476018147, 0.22771309125580083, 0.2828793891025552]","A"
"0","2","9","probe_correct_answer","[0.37212237305443924, 0.216971369574917, 0.241143338329911, 0.16976291904073262]","A"
"0","2","10","probe_correct_answer","[0.3311282946292984, 0.3241588611728328, 0.1937281998072137, 0.15098464439065507]","A"
"0","2","11","probe_correct_answer","[0.32735135048298614, 0.1855092494725857, 0.28642568223451415, 0.20071371780991407]","A"
"0","2","12","probe_correct_answer","[0.2522280710288451, 0.25678140888061096, 0.26471337300344117, 0.22627714708710278]","C"
"0","2","13","probe_correct_answer","[0.2654125404407619, 0.26991313641610226, 0.2610478319277037, 0.20362649121543208]","B"
"0","2","14","probe_correct_answer","[0.25075226064572836, 0.275848753577501, 0.20764374497338844, 0.26575524080338225]","B"
"0","2","15","probe_correct_answer","[0.21614603727034934, 0.25601559518068356, 0.3099486042137001, 0.217889763335267]","C"
"0","2","16","probe_correct_answer","[0.18224609342227294, 0.2765975576536412, 0.29277052438793993, 0.24838582453614588]","C"
"0","2","17","probe_correct_answer","[0.19548692899292952, 0.32159571686034627, 0.27424502903177356, 0.2086723251149507]","B"
"0","2","18","probe_correct_answer","[0.20719365607616427, 0.31854408944632506, 0.27915847759131457, 0.19510377688619607]","B"
"0","2","19","probe_correct_answer","[0.2474940328405493, 0.24737764772701867, 0.2249758984188371, 0.280152421013595]","D"
"0","2","20","probe_correct_answer","[0.24174726890818263, 0.19095875391822068, 0.3590867947357426, 0.2082071824378541]","C"
"0","2","21","probe_correct_answer","[0.2321197806488098, 0.2832529484111455, 0.222984377361137, 0.26164289357890763]","B"
"0","2","22","probe_correct_answer","[0.21404667048708595, 0.18174718708841656, 0.3054043181505297, 0.2988018242739678]","C"
"0","2","23","probe_correct_answer","[0.27054920218703116, 0.2611338494938646, 0.3242560599589093, 0.1440608883601949]","C"
"0","2","24","probe_correct_answer","[0.27989030869929526, 0.19499679895544764, 0.2851590560760838, 0.23995383626917344]","C"
"0","2","25","probe_correct_answer","[0.20416244092902236, 0.2870425706568731, 0.1990522033774678, 0.3097427850366366]","D"
"0","2","26","probe_correct_answer","[0.2266123132376823, 0.3215391689108614, 0.19475487456185767, 0.2570936432895986]","B"
"0","2","27","probe_correct_answer","[0.18522403691184441, 0.2442786392582956, 0.36764582932608997, 0.20285149450377005]","C"
"0","3","0","probe_correct_answer","[0.19021401803145796, 0.30075493473540577, 0.2938719746857987, 0.21515907254733754]","B"
"0","3","1","probe_correct_answer","[0.28990687537975995, 0.20428781656490055, 0.13787581768000134, 0.3679294903753381]","D"
"0","3","2","probe_correct_answer","[0.19786211001135157, 0.20325469090755488, 0.326210489618227, 0.27267270946286654]","C"
"0","3","3","probe_correct_answer","[0.28144410592787494, 0.256530771595846, 0.2910350555739884, 0.17099006690229068]","C"
"0","3","4","probe_correct_answer","[0.16368683490789354, 0.2495556301622218, 0.43000575924922435, 0.1567517756806602]","C"
"0","3","5","probe_correct_answer","[0.22325431090666567, 0.2434046583251417, 0.21514898769021149, 0.31819204307798116]","D"
"0","3","6","probe_correct_answer","[0.33271292553724346, 0.21334010206143242, 0.2182114935793865, 0.23573547882193757]","A"
"0","3","7","probe_correct_answer","[0.16558442194058387, 0.19995633703311935, 0.2852128993737854, 0.34924634165251134]","D"
"0","3","8","probe_correct_answer","[0.2876233023911388, 0.24681852719274935, 0.322771414774654, 0.14278675564145793]","C"
"0","3","9","probe_correct_answer","[0.2533999573062359, 0.22736942213196265, 0.26142453385660525, 0.25780608670519617]","C"
"0","3","10","probe_correct_answer","[0.24764233874772115, 0.30473098736678256, 0.1816435576117347, 0.26598311627376153]","B"
"0","3","11","probe_correct_answer","[0.27387412709578857, 0.22863102001208171, 0.23689748300265603, 0.26059736988947363]","A"
"0","3","12","probe_correct_answer","[0.35330098565555906, 0.315349383469324, 0.17318427373441533, 0.1581653571407017]","A"
"0","3","13","probe_correct_answer","[0.2681696815518093, 0.2245696619895952, 0.28448657468300237, 0.22277408177559307]","C"
"0","3","14","probe_correct_answer","[0.23113694325964587, 0.3191455494024473, 0.24370728755704005, 0.20601021978086675]","B"
"0","3","15","probe_correct_answer","[0.24866488865907413, 0.2566222237793593, 0.3160308108522604, 0.17868207670930616]","C"
"0","3","16","probe_correct_answer","[0.21458593129378178, 0.32269098432834487, 0.30880386496720164, 0.15391921941067166]","B"
"0","3","17","probe_correct_answer","[0.18318172500662744, 0.26669276739317677, 0.22080944977002318, 0.32931605783017265]","D"
"0","3","18","probe_correct_answer","[0.33854712384732216, 0.21736361903891566, 0.23480775945364743, 0.2092814976601147]","A"
"0","3","19","probe_correct_answer","[0.18649095301555874, 0.2365360092082046, 0.2888332836449254, 0.28813975413131115]","C"
"0","3","20","probe_correct_answer","[0.23151189599275698, 0.21149119910569594, 0.337000155572413, 0.21999674932913404]","C"
"0","3","21","probe_correct_answer","[0.17111388385426296, 0.33595715088071393, 0.21104612387511135, 0.28188284138991176]","B"
"0","3","22","probe_correct_answer","[0.30167055620277805, 0.24148483595290637, 0.2068485493100496, 0.24999605853426599]","A"
"0","3","23","probe_correct_answer","[0.34534891700415243, 0.2563007666440209, 0.13617340215626553, 0.26217691419556105]","A"
"0","3","24","probe_correct_answer","[0.22391985963115268, 0.2491164209956422, 0.34330434549906763, 0.18365937387413747]","C"
"0","3","25","probe_correct_answer","[0.3010989236187335, 0.20843736015996125, 0.2904452761959028, 0.2000184400254024]","A"
"0","3","26","probe_correct_answer","[0.2787207695177656, 0.21827278431291408, 0.1491001768818481, 0.3539062692874724]","D"
"0","3","27","probe_correct_answer","[0.23640590503332737, 0.23583385388827124, 0.27967748868208864, 0.24808275239631272]","C"
"0","4","0","probe_correct_answer","[0.20768426450572808, 0.27930979431355146, 0.23514118173702078, 0.2778647594436997]","B"
"0","4","1","probe_correct_answer","[0.22376779660604215, 0.30229638249648344, 0.19662569800594576, 0.2773101228915287]","B"
"0","4","2","probe_correct_answer","[0.21859072900487167, 0.20266583402673818, 0.342469669800322, 0.2362737671680681]","C"
"0","4","3","probe_correct_answer","[0.23918237701025272, 0.3063874825248505, 0.2935885972320932, 0.1608415432328036]","B"
"0","4","4","probe_correct_answer","[0.21170301516036746, 0.29771513587489357, 0.31955685088635516, 0.17102499807838387]","C"
"0","4","5","probe_correct_answer","[0.2719836925206157, 0.18853410044210103, 0.36239337553012957, 0.17708883150715374]","C"
"0","4","6","probe_correct_answer","[0.25542709322429125, 0.2375045924641744, 0.2435764932287383, 0.26349182108279606]","D"
"0","4","7","probe_correct_answer","[0.1958017151447252, 0.2636654960005587, 0.24281103366123838, 0.2977217551934777]","D"
"0","4","8","probe_correct_answer","[0.22550924399030703, 0.23517485893963275, 0.18276056432726795, 0.3565553327427922]","D"
"0","4","9","probe_correct_answer","[0.14278516257672183, 0.39262840036875873, 0.2247036254813898, 0.23988281157312963]","B"
"0","4","10","probe_correct_answer","[0.30252464663341183, 0.3544933957852365, 0.12462618381071487, 0.21835577377063672]","B"
"0","4","11","probe_correct_answer","[0.2233581208923594, 0.17760938693402098, 0.25216750886976685, 0.3468649833038527]","D"
"0","4","12","probe_correct_answer","[0.17775790946715822, 0.2940896558008378, 0.2031505074017568, 0.32500192733024696]","D"
"0","4","13","probe_correct_answer","[0.18739164198621386, 0.276041194930649, 0.29922548517021813, 0.23734167791291905]","C"
"0","4","14","probe_correct_answer","[0.3359091351497065, 0.2765990068397597, 0.18099164361850864, 0.20650021439202507]","A"
"0","4","15","probe_correct_answer","[0.27702526963028845, 0.22452523065314114, 0.2770235967298069, 0.2214259029867636]","A"
"0","4","16","probe_correct_answer","[0.1803269445760969, 0.27303846490893974, 0.3669082162395279, 0.17972637427543547]","C"
"0","4","17","probe_correct_answer","[0.2947587490655689, 0.16957438032040983, 0.17700691883864605, 0.35865995177537524]","D"
"0","4","18","probe_correct_answer","[0.15118262125353676, 0.29667406112371214, 0.22687555457158212, 0.3252677630511689]","D"
"0","4","19","probe_correct_answer","[0.15224865449376995, 0.29656582564213524, 0.22635799223293077, 0.3248275276311641]","D"
"0","4","20","probe_correct_answer","[0.1712723782163521, 0.32978940540298773, 0.3043517997002539, 0.1945864166804063]","B"
"0","4","21","probe_correct_answer","[0.24655438835708846, 0.26205346509434024, 0.20933853954004408, 0.2820536070085273]","D"
"0","4","22","probe_correct_answer","[0.1414006219423797, 0.20272644038373466, 0.27804619714141654, 0.37782674053246906]","D"
"0","4","23","probe_correct_answer","[0.2736871701915653, 0.2026561129632263, 0.2247648369688823, 0.2988918798763261]","D"
"0","4","24","probe_correct_answer","[0.2077238528289346, 0.33557526294963697, 0.26055191050734217, 0.19614897371408624]","B"
"0","4","25","probe_correct_answer","[0.30225396098090856, 0.2338651556316823, 0.2445648813520135, 0.21931600203539559]","A"
"0","4","26","probe_correct_answer","[0.19410670196196286, 0.2724711606750841, 0.1857003444488632, 0.3477217929140899]","D"
"0","4","27","probe_correct_answer","[0.21151170138638742, 0.22060252405671008, 0.3141473352849584, 0.2537384392719441]","C"
"0","5","0","probe_correct_answer","[0.30662396435838285, 0.24054902121206254, 0.2211135289426689, 0.23171348548688572]","A"
"0","5","1","probe_correct_answer","[0.2146077956901106, 0.23628950902993154, 0.25394450042720657, 0.29515819485275124]","D"
"0","5","2","probe_correct_answer","[0.164927953505734, 0.2750851486221408, 0.24663075112814947, 0.3133561467439758]","D"
"0","5","3","probe_correct_answer","[0.20039098095325067, 0.2516004951565846, 0.28889329095811317, 0.2591152329320515]","C"
"0","5","4","probe_correct_answer","[0.3488500435127861, 0.2189498724626102, 0.25000063372580544, 0.1821994502987984]","A"
"0","5","5","probe_correct_answer","[0.24583278800634667, 0.19932282742239546, 0.29898818420657824, 0.25585620036467965]","C"
"0","5","6","probe_correct_answer","[0.27375293836340436, 0.3321974448815479, 0.21686900977423976, 0.17718060698080806]","B"
"0","5","7","probe_correct_answer","[0.18955543110501685, 0.25636174729850886, 0.25787747060821625, 0.2962053509882579]","D"
"0","5","8","probe_correct_answer","[0.23710631476840857, 0.25786019322457, 0.173934791886325, 0.3310987001206965]","D"
"0","5","9","probe_correct_answer","[0.29248163216658846, 0.2205912505097194, 0.2587407551010693, 0.22818636222262287]","A"
"0","5","10","probe_correct_answer","[0.23033911372447072, 0.3089596808790929, 0.21025653953897708, 0.2504446658574593]","B"
"0","5","11","probe_correct_answer","[0.1838251279099924, 0.2229017303076897, 0.3737753374302186, 0.21949780435209917]","C"
"0","5","12","probe_correct_answer","[0.2892671014204699, 0.23643602652739726, 0.2559264608265977, 0.21837041122553516]","A"
"0","5","13","probe_correct_answer","[0.3145966539079195, 0.2511438442782005, 0.22071797586185568, 0.21354152595202433]","A"
"0","5","14","probe_correct_answer","[0.28591473095997755, 0.22610977761196738, 0.22208590049936114, 0.265889590928694]","A"
"0","5","15","probe_correct_answer","[0.2565852493403205, 0.30147071730575664, 0.18190249888918567, 0.26004153446473727]","B"
"0","5","16","probe_correct_answer","[0.15941180534876548, 0.3271813568576132, 0.31185585206277594, 0.20155098573084526]","B"
"0","5","17","probe_correct_answer","[0.30177441536121413, 0.20422240384148124, 0.17675797305869198, 0.31724520773861264]","D"
"0","5","18","probe_correct_answer","[0.23432990564256592, 0.15306578319180672, 0.15298289925195438, 0.45962141191367295]","D"
"0","5","19","probe_correct_answer","[0.23307539341253794, 0.23553965171833555, 0.2512138033738885, 0.280171151495238]","D"
